fid,iid,cid,PC1,PC2,PC3,PC4,PC5,PC6,percent.mt,CDC37
HG00278,HG00278,4543,0.0916658,-0.21638,0.00920549,-0.160787,-0.209785,-0.15798,0.817365544136345,1.0
HG01518,HG01518,4544,0.00838976,0.0732582,0.116506,0.0385673,0.0729714,0.0457922,0.4100663968111085,0.0
HG01672,HG01672,4545,-0.0699655,0.170832,-0.0718179,-0.0290519,-0.0125329,-0.00397694,0.4721091596882624,0.0
HG00371,HG00371,4546,0.279181,0.0181408,0.0292064,0.00501127,0.19155,0.284802,0.3677018121194187,0.0
NA12761,NA12761,4547,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.9530296237747706,0.0
HG00110,HG00110,4548,-0.0615003,-0.0103558,0.0819382,0.121776,-0.0347167,0.0152534,0.3420733772108868,0.0
NA20515,NA20515,4549,-0.0407623,-0.151595,0.122369,-0.101398,-0.0282697,-0.0777949,0.4931178196255504,0.0
HG00334,HG00334,4550,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.7261360526144607,0.0
HG01513,HG01513,4551,-0.0247148,-0.0359307,0.0133364,-0.0419892,-0.00987428,0.0282169,0.6793809274986246,0.0
HG00379,HG00379,4552,-0.0550815,0.00508993,0.0246167,0.0694473,-0.0409467,0.0480571,0.8593431053054214,0.0
HG00372,HG00372,4553,0.0259017,0.0522414,-0.0879479,-0.0942237,-0.233828,-0.0432775,0.828344989487348,0.0
HG00173,HG00173,4554,-0.0547659,-0.121379,-0.00686053,-0.104077,0.00537518,0.146382,0.106371982466214,1.0
HG02239,HG02239,4555,-0.067103,0.0966702,0.020019,-0.109488,-0.0673061,0.0148621,0.8797601525746646,0.0
HG01785,HG01785,4556,-0.0835305,0.0647057,0.043122,0.0432942,-0.0428764,0.0347841,0.8006269972952932,1.0
HG01521,HG01521,4557,-0.0350089,-0.0477871,0.0565616,-0.123681,0.0320267,-0.118881,0.3417056844140517,0.0
NA20515,NA20515,4558,-0.0407623,-0.151595,0.122369,-0.101398,-0.0282697,-0.0777949,0.176743197666378,0.0
NA12006,NA12006,4559,-0.0724132,0.163063,0.0619221,-0.0503014,-0.0148985,-0.0233177,0.2616191099848467,0.0
HG01521,HG01521,4560,-0.0350089,-0.0477871,0.0565616,-0.123681,0.0320267,-0.118881,0.6388134538706879,1.0
NA12775,NA12775,4561,-0.0619432,-0.075063,0.0902924,0.082639,0.1048,-0.0613434,0.897983364258074,2.0
HG00334,HG00334,4562,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.3001000310248846,0.0
HG00235,HG00235,4563,0.0702569,0.0543347,-0.210826,0.0834999,-0.285695,-0.195144,0.0431045934362503,0.0
NA11831,NA11831,4564,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.4236614378239599,1.0
NA12006,NA12006,4565,-0.0724132,0.163063,0.0619221,-0.0503014,-0.0148985,-0.0233177,0.0031463245994602,0.0
NA11933,NA11933,4566,-0.0902288,0.110925,-0.0501546,0.0727031,0.0160781,0.110045,0.8493883984956531,1.0
HG01521,HG01521,4567,-0.0350089,-0.0477871,0.0565616,-0.123681,0.0320267,-0.118881,0.6000490730864921,1.0
HG00334,HG00334,4568,0.0930798,0.0117403,0.0728376,-0.12399,-0.000393564,0.036411,0.3426306911188455,0.0
HG01678,HG01678,4569,-0.0569931,-0.0415254,0.0622392,-0.0242724,-0.0817304,0.00388884,0.5070173220177863,0.0
HG00278,HG00278,4570,0.0916658,-0.21638,0.00920549,-0.160787,-0.209785,-0.15798,0.0523249679303242,0.0
HG00310,HG00310,4571,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.9788674064570404,0.0
NA20832,NA20832,4572,0.0156503,-0.0859207,-0.368896,0.0170902,0.111468,0.096163,0.154861577255954,0.0
HG01777,HG01777,4573,-0.0244176,0.00694426,0.0988583,-0.11504,-0.000977297,-0.043182,0.8118488979251275,0.0
NA20525,NA20525,4574,-0.0604244,-0.146875,0.0497016,0.169142,0.0318099,0.0778058,0.4422032459949642,2.0
HG00379,HG00379,4575,-0.0550815,0.00508993,0.0246167,0.0694473,-0.0409467,0.0480571,0.3379585527184168,1.0
HG01518,HG01518,4576,0.00838976,0.0732582,0.116506,0.0385673,0.0729714,0.0457922,0.47654387595517,0.0
NA12058,NA12058,4577,-0.0616015,0.0480476,0.0478979,-0.0783481,-0.0443173,0.042133,0.6037547288184459,0.0
HG01615,HG01615,4578,-0.077007,0.0942175,0.00732509,-0.0569762,-0.103013,0.0928592,0.6700100551517674,1.0
NA11933,NA11933,4579,-0.0902288,0.110925,-0.0501546,0.0727031,0.0160781,0.110045,0.3502001072414369,0.0
NA20815,NA20815,4580,0.213486,-0.00425593,-0.16849,-0.000945029,-0.115203,0.087417,0.7838706641217451,0.0
HG02215,HG02215,4581,-0.0334996,-0.166664,0.0531433,0.0656982,0.0346214,0.0314092,0.9890519276807088,1.0
NA12154,NA12154,4582,-0.0616887,-0.0467905,0.0665983,0.0234178,-0.00023094,0.00283652,0.5682599704958389,1.0
HG00235,HG00235,4583,0.0702569,0.0543347,-0.210826,0.0834999,-0.285695,-0.195144,0.4858018649064101,1.0
NA12004,NA12004,4584,-0.0578375,-0.0123527,0.108871,-0.0423192,-0.030312,-0.0295321,0.2969983798039032,0.0
HG00361,HG00361,4585,-0.0115588,-0.0778735,0.00329085,0.00198179,-0.0771276,0.152914,0.6908370758635871,2.0
NA12282,NA12282,4586,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.0754279028107782,1.0
HG01757,HG01757,4587,0.0166321,0.19066,0.0411253,-0.0180006,0.010614,-0.0325474,0.618951493244681,0.0
NA11892,NA11892,4588,-0.02721,0.00699779,0.0682383,0.0874065,-0.0778205,-0.0551543,0.2190129293250554,1.0
HG00183,HG00183,4589,0.0390293,0.0493622,-0.283514,0.088995,-0.0557012,-0.271591,0.1907236828912399,0.0
HG00244,HG00244,4590,-0.0673212,0.0153288,0.104511,0.00960455,0.0934578,-0.142927,0.6655803769888671,1.0
HG00308,HG00308,4591,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.4408422208871196,0.0
NA20515,NA20515,4592,-0.0407623,-0.151595,0.122369,-0.101398,-0.0282697,-0.0777949,0.9875861815059824,0.0
NA20515,NA20515,4593,-0.0407623,-0.151595,0.122369,-0.101398,-0.0282697,-0.0777949,0.9025908778821748,0.0
NA07357,NA07357,4594,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.2457379435690908,1.0
HG01766,HG01766,4595,-0.0171831,-0.142198,-0.204733,-0.10007,0.039118,0.195759,0.7232233088039621,0.0
HG01680,HG01680,4596,-0.0325225,-0.0322554,-0.0271042,0.0569523,-0.140193,0.0208776,0.5655046406456741,2.0
NA20507,NA20507,4597,-0.0817298,0.149318,0.0462333,-0.0325454,0.000331279,-0.0731193,0.3178269348789685,0.0
HG01757,HG01757,4598,0.0166321,0.19066,0.0411253,-0.0180006,0.010614,-0.0325474,0.1801937514000863,0.0
HG01697,HG01697,4599,0.0477548,-0.19984,0.0157704,0.108891,-0.170609,-0.0180724,0.4396531417522508,1.0
NA20506,NA20506,4600,-0.0349814,-0.114181,0.115726,-0.0489657,0.0491253,-0.0383884,0.24240850756198,0.0
NA20815,NA20815,4601,0.213486,-0.00425593,-0.16849,-0.000945029,-0.115203,0.087417,0.3891454389250206,0.0
NA20515,NA20515,4602,-0.0407623,-0.151595,0.122369,-0.101398,-0.0282697,-0.0777949,0.3120803889839875,0.0
NA20815,NA20815,4603,0.213486,-0.00425593,-0.16849,-0.000945029,-0.115203,0.087417,0.1524333243721972,0.0
HG02239,HG02239,4604,-0.067103,0.0966702,0.020019,-0.109488,-0.0673061,0.0148621,0.1203220635065694,0.0
NA20812,NA20812,4605,-0.0490135,0.0341235,-0.122448,-0.121843,0.133749,-0.0561693,0.5440918462246304,2.0
HG00310,HG00310,4606,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.5332317596814441,0.0
HG00244,HG00244,4607,-0.0673212,0.0153288,0.104511,0.00960455,0.0934578,-0.142927,0.5678923237521515,0.0
NA11933,NA11933,4608,-0.0902288,0.110925,-0.0501546,0.0727031,0.0160781,0.110045,0.3050037677224834,1.0
HG01516,HG01516,4609,0.275368,-0.0250241,-0.0207564,-0.101836,-0.114255,0.123375,0.3537827356215648,1.0
HG01619,HG01619,4610,-0.0507085,-0.0471243,0.0831343,-0.176431,-0.0129744,0.0695195,0.988284044085244,0.0
HG01694,HG01694,4611,0.23687,-0.0583204,-0.0790984,0.0770998,-0.0200624,0.0370989,0.5967738914360564,0.0
NA12144,NA12144,4612,-0.0628382,0.0463128,-0.0579183,-0.00188508,-0.0479053,0.145789,0.8375291100334737,2.0
HG00149,HG00149,4613,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.4618962457115046,1.0
HG00379,HG00379,4614,-0.0550815,0.00508993,0.0246167,0.0694473,-0.0409467,0.0480571,0.7943047900603939,1.0
HG02239,HG02239,4615,-0.067103,0.0966702,0.020019,-0.109488,-0.0673061,0.0148621,0.9384475268082952,1.0
HG00365,HG00365,4616,-0.0738082,0.0718821,0.0154645,0.115498,-0.0636203,0.152563,0.9698554252078666,1.0
HG01680,HG01680,4617,-0.0325225,-0.0322554,-0.0271042,0.0569523,-0.140193,0.0208776,0.923260079922178,1.0
HG01694,HG01694,4618,0.23687,-0.0583204,-0.0790984,0.0770998,-0.0200624,0.0370989,0.4737577374756185,0.0
HG01625,HG01625,4619,-0.0427423,-0.106628,0.0379249,-0.0258646,0.00684457,-0.114104,0.4043800917409557,0.0
NA07357,NA07357,4620,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.7098372481414453,1.0
NA20506,NA20506,4621,-0.0349814,-0.114181,0.115726,-0.0489657,0.0491253,-0.0383884,0.4163580840123494,0.0
HG00366,HG00366,4622,-0.0667231,-0.0450772,-0.0374235,0.152762,0.112587,-0.0854718,0.1430021279721685,0.0
HG00111,HG00111,4623,-0.0167236,-0.044247,0.0953901,-0.162347,0.123577,-0.145526,0.9967997523390196,1.0
HG01672,HG01672,4624,-0.0699655,0.170832,-0.0718179,-0.0290519,-0.0125329,-0.00397694,0.4282329550247036,0.0
HG00271,HG00271,4625,0.0110848,0.0276034,-0.0125053,0.177449,-0.210184,0.0173064,0.2583113906644426,0.0
HG01697,HG01697,4626,0.0477548,-0.19984,0.0157704,0.108891,-0.170609,-0.0180724,0.2983171452764972,0.0
NA12144,NA12144,4627,-0.0628382,0.0463128,-0.0579183,-0.00188508,-0.0479053,0.145789,0.6050693004040448,1.0
HG01630,HG01630,4628,-0.0463429,-0.0514446,0.0167619,0.186189,-0.034876,-0.000161664,0.6729199509250642,0.0
NA12761,NA12761,4629,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.0472549364303681,0.0
NA12878,NA12878,4630,-0.0532884,-0.0974422,0.125766,0.0232287,0.0138927,-0.011828,0.2613944444862235,0.0
HG01672,HG01672,4631,-0.0699655,0.170832,-0.0718179,-0.0290519,-0.0125329,-0.00397694,0.0288283921353673,0.0
HG00183,HG00183,4632,0.0390293,0.0493622,-0.283514,0.088995,-0.0557012,-0.271591,0.3278389999934258,1.0
HG00308,HG00308,4633,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.2405871266965452,0.0
HG01699,HG01699,4634,-0.095075,0.142955,-0.0189163,-0.014877,0.0473177,0.01698,0.2333491704604012,0.0
HG01781,HG01781,4635,0.199429,-0.0480964,0.136584,-0.139517,0.116816,-0.020169,0.8351978519476793,0.0
HG01700,HG01700,4636,-0.080625,-0.0932277,-0.303972,-0.0140706,0.256449,-0.0508315,0.9909787817168808,0.0
HG00119,HG00119,4637,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.2145056685975946,1.0
NA20512,NA20512,4638,0.0235139,-0.0491065,-0.00230655,0.197163,-0.102848,0.0037875,0.5234063933994547,0.0
NA12286,NA12286,4639,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.9280203769532918,0.0
HG01697,HG01697,4640,0.0477548,-0.19984,0.0157704,0.108891,-0.170609,-0.0180724,0.7476274079751694,1.0
HG00149,HG00149,4641,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.3620867052837118,1.0
HG00149,HG00149,4642,-0.0854448,0.113881,0.0392969,-0.00987574,0.0650653,-0.0853253,0.0914309051225865,0.0
HG01785,HG01785,4643,-0.0835305,0.0647057,0.043122,0.0432942,-0.0428764,0.0347841,0.4223007539581537,0.0
HG01619,HG01619,4644,-0.0507085,-0.0471243,0.0831343,-0.176431,-0.0129744,0.0695195,0.988284044085244,0.0
NA12830,NA12830,4645,-0.076611,0.178561,0.0489977,-0.0399268,-0.0109122,-0.0855241,0.3622590280067934,0.0
HG00371,HG00371,4646,0.279181,0.0181408,0.0292064,0.00501127,0.19155,0.284802,0.250152137303389,0.0
HG00285,HG00285,4647,0.0691834,-0.0880445,0.0973072,0.144263,0.196017,0.0639145,0.3537920418588489,3.0
HG01785,HG01785,4648,-0.0835305,0.0647057,0.043122,0.0432942,-0.0428764,0.0347841,0.6948431446837858,0.0
NA11995,NA11995,4649,0.0145378,-0.193289,0.0523685,-0.156135,-0.0432029,0.113223,0.5816775708385068,0.0
NA20515,NA20515,4650,-0.0407623,-0.151595,0.122369,-0.101398,-0.0282697,-0.0777949,0.9068928491000858,0.0
NA20531,NA20531,4651,-0.0383943,0.0448953,-0.21774,-0.0823379,-0.0598276,0.0214,0.1473309066650989,0.0
NA12761,NA12761,4652,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.5259204891298469,0.0
HG01766,HG01766,4653,-0.0171831,-0.142198,-0.204733,-0.10007,0.039118,0.195759,0.2171111412456475,0.0
HG00379,HG00379,4654,-0.0550815,0.00508993,0.0246167,0.0694473,-0.0409467,0.0480571,0.0927633439576655,1.0
NA11920,NA11920,4655,0.154122,-0.0142864,0.0476777,0.0931472,0.05589,0.0874918,0.1475903275577506,1.0
HG01781,HG01781,4656,0.199429,-0.0480964,0.136584,-0.139517,0.116816,-0.020169,0.6058468300835786,0.0
HG00306,HG00306,4657,0.0471372,-0.213574,-0.0108543,0.123529,-0.171049,-0.00950166,0.1891108044791961,1.0
NA12004,NA12004,4658,-0.0578375,-0.0123527,0.108871,-0.0423192,-0.030312,-0.0295321,0.2465765744289678,0.0
NA20507,NA20507,4659,-0.0817298,0.149318,0.0462333,-0.0325454,0.000331279,-0.0731193,0.3503025188296562,0.0
HG00173,HG00173,4660,-0.0547659,-0.121379,-0.00686053,-0.104077,0.00537518,0.146382,0.9855415177756192,1.0
HG00371,HG00371,4661,0.279181,0.0181408,0.0292064,0.00501127,0.19155,0.284802,0.7185750370461166,0.0
NA12342,NA12342,4662,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.4360036239997112,2.0
NA20515,NA20515,4663,-0.0407623,-0.151595,0.122369,-0.101398,-0.0282697,-0.0777949,0.8405425053390319,0.0
HG00379,HG00379,4664,-0.0550815,0.00508993,0.0246167,0.0694473,-0.0409467,0.0480571,0.8715138675157109,1.0
NA11995,NA11995,4665,0.0145378,-0.193289,0.0523685,-0.156135,-0.0432029,0.113223,0.0093937896775101,0.0
HG01630,HG01630,4666,-0.0463429,-0.0514446,0.0167619,0.186189,-0.034876,-0.000161664,0.350090703153923,0.0
HG00306,HG00306,4667,0.0471372,-0.213574,-0.0108543,0.123529,-0.171049,-0.00950166,0.985344689988344,1.0
NA07357,NA07357,4668,0.240723,-0.016191,0.0865395,-0.0537512,-0.0165444,-0.189756,0.8947949339144439,0.0
NA20527,NA20527,4669,-0.0535579,-0.130478,0.0903802,0.185125,0.0194621,-0.0440233,0.064014467211082,0.0
HG00372,HG00372,4670,0.0259017,0.0522414,-0.0879479,-0.0942237,-0.233828,-0.0432775,0.9009696419092306,1.0
HG00107,HG00107,4671,0.166713,-0.0361151,0.123985,0.17223,0.103473,-0.0464029,0.8324695229577441,0.0
NA12342,NA12342,4672,-0.0918455,-0.0227421,-0.1557,-0.0499163,0.092139,0.0714606,0.1827768175528757,0.0
HG00111,HG00111,4673,-0.0167236,-0.044247,0.0953901,-0.162347,0.123577,-0.145526,0.6900311825190947,0.0
HG00362,HG00362,4674,0.100662,-0.036772,0.0339203,-0.191777,0.182583,0.179047,0.1597800963471024,0.0
HG00285,HG00285,4675,0.0691834,-0.0880445,0.0973072,0.144263,0.196017,0.0639145,0.8299149583164096,0.0
NA12761,NA12761,4676,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.5468954999538765,0.0
NA20506,NA20506,4677,-0.0349814,-0.114181,0.115726,-0.0489657,0.0491253,-0.0383884,0.808291726278475,0.0
HG00260,HG00260,4678,0.157644,0.235508,0.0556165,0.0111107,-0.000892953,-0.0152822,0.7320024944519049,0.0
HG00366,HG00366,4679,-0.0667231,-0.0450772,-0.0374235,0.152762,0.112587,-0.0854718,0.7209318166063144,0.0
HG01680,HG01680,4680,-0.0325225,-0.0322554,-0.0271042,0.0569523,-0.140193,0.0208776,0.9579347005868086,1.0
NA12004,NA12004,4681,-0.0578375,-0.0123527,0.108871,-0.0423192,-0.030312,-0.0295321,0.4675645753689511,0.0
HG01781,HG01781,4682,0.199429,-0.0480964,0.136584,-0.139517,0.116816,-0.020169,0.7406246945249727,0.0
HG00257,HG00257,4683,0.226051,0.178814,-0.0190135,0.104823,-0.135627,-0.00680127,0.2013078244575142,1.0
HG00129,HG00129,4684,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.2762668011506664,0.0
NA20515,NA20515,4685,-0.0407623,-0.151595,0.122369,-0.101398,-0.0282697,-0.0777949,0.0730940628087529,0.0
HG00350,HG00350,4686,-0.0438771,-0.090341,0.0601135,0.00485814,-0.113182,0.0286259,0.3352334689972972,0.0
HG00362,HG00362,4687,0.100662,-0.036772,0.0339203,-0.191777,0.182583,0.179047,0.7647551797858226,1.0
HG00271,HG00271,4688,0.0110848,0.0276034,-0.0125053,0.177449,-0.210184,0.0173064,0.1332765417291558,0.0
HG01672,HG01672,4689,-0.0699655,0.170832,-0.0718179,-0.0290519,-0.0125329,-0.00397694,0.8353951060904273,0.0
HG01625,HG01625,4690,-0.0427423,-0.106628,0.0379249,-0.0258646,0.00684457,-0.114104,0.316764524011012,1.0
HG00362,HG00362,4691,0.100662,-0.036772,0.0339203,-0.191777,0.182583,0.179047,0.8085253422506425,0.0
HG00235,HG00235,4692,0.0702569,0.0543347,-0.210826,0.0834999,-0.285695,-0.195144,0.0431045934362503,0.0
NA20527,NA20527,4693,-0.0535579,-0.130478,0.0903802,0.185125,0.0194621,-0.0440233,0.1554453209228887,0.0
NA12878,NA12878,4694,-0.0532884,-0.0974422,0.125766,0.0232287,0.0138927,-0.011828,0.4907128899735055,2.0
HG00379,HG00379,4695,-0.0550815,0.00508993,0.0246167,0.0694473,-0.0409467,0.0480571,0.1866965315683483,0.0
NA12286,NA12286,4696,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.4505726895051298,0.0
NA06986,NA06986,4697,-0.0920515,0.0923333,-0.0699762,-0.106664,0.0352197,0.111829,0.9631380690521106,0.0
HG00118,HG00118,4698,-0.0199218,0.0961853,0.0194594,-0.0229203,0.0108803,-0.188245,0.5023331820688253,0.0
HG00119,HG00119,4699,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.1225242341841573,0.0
HG00185,HG00185,4700,-0.072628,-0.0267712,0.0185884,0.0354522,0.139574,-0.172012,0.589131003245332,0.0
HG00119,HG00119,4701,0.0221989,-0.0245169,0.032194,-0.000922455,-0.0802616,0.0225189,0.6302324859360624,0.0
NA12717,NA12717,4702,-0.0517463,-0.101771,0.0393673,0.0851803,-0.0545942,0.104938,0.4263959924072361,2.0
HG00308,HG00308,4703,-0.0817021,0.0931623,-0.112903,0.0716068,-0.00341533,0.164967,0.3115725078258604,0.0
HG01678,HG01678,4704,-0.0569931,-0.0415254,0.0622392,-0.0242724,-0.0817304,0.00388884,0.0102009898272198,0.0
HG00350,HG00350,4705,-0.0438771,-0.090341,0.0601135,0.00485814,-0.113182,0.0286259,0.3264228693307609,3.0
HG01615,HG01615,4706,-0.077007,0.0942175,0.00732509,-0.0569762,-0.103013,0.0928592,0.7692085897859504,0.0
NA20587,NA20587,4707,-0.0655376,-0.0169823,-0.205379,-0.0807323,0.0621147,0.0205377,0.2090411358786933,0.0
NA11831,NA11831,4708,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.0019015635474136,0.0
NA12282,NA12282,4709,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.8029805192805708,0.0
NA12154,NA12154,4710,-0.0616887,-0.0467905,0.0665983,0.0234178,-0.00023094,0.00283652,0.087165690375898,0.0
HG00365,HG00365,4711,-0.0738082,0.0718821,0.0154645,0.115498,-0.0636203,0.152563,0.0726574945297379,0.0
NA11840,NA11840,4712,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.3561823903442352,0.0
HG01619,HG01619,4713,-0.0507085,-0.0471243,0.0831343,-0.176431,-0.0129744,0.0695195,0.9562878965488024,0.0
HG00157,HG00157,4714,0.358732,0.282947,0.0741495,0.107644,0.106763,0.0431718,0.4203652816430598,1.0
NA11831,NA11831,4715,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.5608201870606976,0.0
NA06986,NA06986,4716,-0.0920515,0.0923333,-0.0699762,-0.106664,0.0352197,0.111829,0.2423457359937422,1.0
NA11995,NA11995,4717,0.0145378,-0.193289,0.0523685,-0.156135,-0.0432029,0.113223,0.2154513901932774,0.0
HG00243,HG00243,4718,-0.0168739,0.0768952,-0.00292851,-0.0261252,-0.044684,0.100262,0.9313406314025664,0.0
NA12761,NA12761,4719,-0.0721329,0.0635604,0.112819,-3.41985e-05,-0.00318633,-0.0396784,0.6520934750407166,2.0
HG01619,HG01619,4720,-0.0507085,-0.0471243,0.0831343,-0.176431,-0.0129744,0.0695195,0.4256552246804326,0.0
HG00173,HG00173,4721,-0.0547659,-0.121379,-0.00686053,-0.104077,0.00537518,0.146382,0.9855415177756192,1.0
HG01615,HG01615,4722,-0.077007,0.0942175,0.00732509,-0.0569762,-0.103013,0.0928592,0.1469354350141841,2.0
NA12282,NA12282,4723,-0.0689231,0.112057,0.0689753,-0.120515,-0.0528392,0.0452239,0.945002616520539,1.0
NA20507,NA20507,4724,-0.0817298,0.149318,0.0462333,-0.0325454,0.000331279,-0.0731193,0.1254265691931344,0.0
HG00310,HG00310,4725,-0.0923398,0.129945,0.0317511,0.0836995,-0.0820364,0.0789914,0.0194944730900611,0.0
HG01777,HG01777,4726,-0.0244176,0.00694426,0.0988583,-0.11504,-0.000977297,-0.043182,0.3218283795545059,0.0
HG00350,HG00350,4727,-0.0438771,-0.090341,0.0601135,0.00485814,-0.113182,0.0286259,0.8740758585079139,1.0
NA11995,NA11995,4728,0.0145378,-0.193289,0.0523685,-0.156135,-0.0432029,0.113223,0.6238896535883227,0.0
NA20800,NA20800,4729,-0.0581381,0.0681006,-0.107146,0.0384945,0.0477333,-0.0850277,0.61293152745247,0.0
NA11831,NA11831,4730,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.0628521210089148,2.0
NA06994,NA06994,4731,-0.0753484,-0.0128205,-0.0901066,0.115616,0.134931,0.0329246,0.485167616029306,1.0
HG00366,HG00366,4732,-0.0667231,-0.0450772,-0.0374235,0.152762,0.112587,-0.0854718,0.9960088194847346,1.0
NA11840,NA11840,4733,-0.0724317,0.12983,0.0917499,-0.0542542,-0.0543718,-0.0639938,0.8760190244926239,0.0
HG01632,HG01632,4734,-0.0531314,-0.0203435,-0.0947652,-0.18987,0.0475628,0.0545391,0.976914826662369,0.0
NA20507,NA20507,4735,-0.0817298,0.149318,0.0462333,-0.0325454,0.000331279,-0.0731193,0.7102196990070987,0.0
HG02215,HG02215,4736,-0.0334996,-0.166664,0.0531433,0.0656982,0.0346214,0.0314092,0.2957226655485199,0.0
NA11995,NA11995,4737,0.0145378,-0.193289,0.0523685,-0.156135,-0.0432029,0.113223,0.3851482708752634,0.0
NA12286,NA12286,4738,-0.0349643,0.0405583,0.0913459,0.0372232,0.110179,-0.0444328,0.9876768772957348,0.0
HG01785,HG01785,4739,-0.0835305,0.0647057,0.043122,0.0432942,-0.0428764,0.0347841,0.7267072133190546,0.0
NA11933,NA11933,4740,-0.0902288,0.110925,-0.0501546,0.0727031,0.0160781,0.110045,0.3053822681241234,0.0
HG00243,HG00243,4741,-0.0168739,0.0768952,-0.00292851,-0.0261252,-0.044684,0.100262,0.6370038780478217,0.0
HG00157,HG00157,4742,0.358732,0.282947,0.0741495,0.107644,0.106763,0.0431718,0.7319043797293138,0.0
HG00173,HG00173,4743,-0.0547659,-0.121379,-0.00686053,-0.104077,0.00537518,0.146382,0.0760206923798957,1.0
HG00185,HG00185,4744,-0.072628,-0.0267712,0.0185884,0.0354522,0.139574,-0.172012,0.8081079209947061,0.0
NA06986,NA06986,4745,-0.0920515,0.0923333,-0.0699762,-0.106664,0.0352197,0.111829,0.3748194142841849,0.0
HG00129,HG00129,4746,-0.0485976,-0.00237654,0.086968,-0.108024,0.00436165,-0.0286327,0.1189031287918824,1.0
NA12058,NA12058,4747,-0.0616015,0.0480476,0.0478979,-0.0783481,-0.0443173,0.042133,0.9199826469710576,1.0
NA11831,NA11831,4748,-0.0544425,-0.044699,0.0587276,0.153569,-0.0922498,0.041876,0.4236614378239599,1.0
